SID,Group,Block1,Epoch,Trial,Load,Congruent,Target,Color,Direction,Response,Correct,RT
113,Low,1,3,305,2,2,1,2,2,1,1,0.3091
113,Low,1,3,306,2,0,0,1,2,0,1,0.0000
113,Low,1,3,307,2,1,1,2,1,1,1,0.2469
113,Low,1,3,308,2,0,0,1,1,0,1,0.0000
113,Low,1,3,309,2,0,0,1,2,0,1,0.0000
113,Low,1,3,310,2,0,0,1,2,0,1,0.0000
113,Low,1,3,311,2,1,1,2,1,1,1,0.3544
113,Low,1,3,312,2,2,1,2,2,1,1,0.2790
113,Low,1,3,313,2,0,0,1,1,0,1,0.0000
113,Low,1,3,314,2,1,1,2,1,1,1,0.3464
113,Low,1,3,315,2,0,0,1,1,0,1,0.0000
113,Low,1,3,316,2,0,0,1,2,0,1,0.0000
113,Low,1,3,317,2,0,0,1,2,0,1,0.0000
113,Low,1,3,318,2,2,1,2,2,1,1,0.4523
113,Low,1,3,319,2,2,1,2,2,1,1,0.3420
113,Low,1,3,320,2,1,1,2,1,1,1,0.2957
113,Low,1,3,321,2,0,0,1,1,0,1,0.0000
113,Low,1,3,322,2,0,0,1,2,0,1,0.0000
113,Low,1,3,323,2,0,0,1,1,0,1,0.0000
113,Low,1,3,324,2,1,1,2,1,1,1,0.3247
113,Low,1,3,325,2,0,0,1,1,0,1,0.0000
113,Low,1,3,326,2,0,0,1,1,0,1,0.0000
113,Low,1,3,327,2,2,1,2,2,1,1,0.3494
113,Low,1,3,328,2,1,1,2,1,1,1,0.4665
113,Low,1,3,329,2,0,0,1,1,0,1,0.0000
113,Low,1,3,330,2,1,1,2,1,1,1,0.4384
113,Low,1,3,331,2,2,1,2,2,1,1,0.4564
113,Low,1,3,332,2,1,1,2,1,1,1,0.2834
113,Low,1,3,333,2,0,0,1,2,0,1,0.0000
113,Low,1,3,334,2,2,1,2,2,1,1,0.3828
113,Low,1,3,335,2,2,1,2,2,1,1,0.3362
113,Low,1,3,336,2,0,0,1,2,0,1,0.0000
113,Low,1,3,337,2,0,0,1,2,0,1,0.0000
113,Low,1,3,338,2,0,0,1,2,0,1,0.0000
113,Low,1,3,339,2,1,1,2,1,1,1,0.3500
113,Low,1,3,340,2,2,1,2,2,1,1,0.3340
113,Low,1,3,341,2,0,0,1,2,0,1,0.0000
113,Low,1,3,342,2,2,1,2,2,1,1,0.3897
113,Low,1,3,343,2,0,0,1,1,0,1,0.0000
113,Low,1,3,344,2,0,0,1,2,0,1,0.0000
113,Low,1,3,345,2,0,0,1,2,0,1,0.0000
113,Low,1,3,346,2,0,0,1,2,0,1,0.0000
113,Low,1,3,347,2,2,1,2,2,1,1,0.3241
113,Low,1,3,348,2,1,1,2,1,1,1,0.2436
113,Low,1,3,349,2,1,1,2,1,1,1,0.2300
113,Low,1,3,350,2,1,1,2,1,1,1,0.2517
113,Low,1,3,351,2,0,0,1,2,0,1,0.0000
113,Low,1,3,352,2,1,1,2,1,1,1,0.2888
113,Low,1,3,353,2,0,0,1,1,0,1,0.0000
113,Low,1,3,354,2,0,0,1,1,0,1,0.0000
113,Low,1,3,355,2,2,1,2,2,1,1,0.3118
113,Low,1,3,356,2,1,1,2,1,1,1,0.2661
113,Low,1,3,357,2,2,1,2,2,1,1,0.3492
113,Low,1,3,358,2,0,0,1,1,0,1,0.0000
113,Low,1,3,359,2,2,1,2,2,1,1,0.2888
113,Low,1,3,360,2,0,0,1,1,0,1,0.0000
113,Low,1,4,361,1,2,1,2,2,1,1,0.5311
113,Low,1,4,362,1,0,0,1,2,0,1,0.0000
113,Low,1,4,363,1,0,0,1,1,0,1,0.0000
113,Low,1,4,364,1,2,1,2,2,1,1,0.3656
113,Low,1,4,365,1,0,0,1,2,0,1,0.0000
113,Low,1,4,366,1,0,0,1,2,0,1,0.0000
113,Low,1,4,367,1,1,1,2,1,1,1,0.5133
113,Low,1,4,368,1,0,0,1,2,0,1,0.0000
113,Low,1,4,369,1,0,0,1,1,0,1,0.0000
113,Low,1,4,370,1,0,0,1,1,0,1,0.0000
113,Low,1,4,371,1,1,1,2,1,1,1,0.4290
113,Low,1,4,372,1,1,1,2,1,1,1,0.4151
113,Low,1,4,373,1,1,1,2,1,1,1,0.3078
113,Low,1,4,374,1,2,1,2,2,1,1,0.3246
113,Low,1,4,375,1,0,0,1,2,0,1,0.0000
113,Low,1,4,376,1,2,1,2,2,1,1,0.3957
113,Low,1,4,377,1,0,0,1,1,0,1,0.0000
113,Low,1,4,378,1,0,0,1,1,0,1,0.0000
113,Low,1,4,379,1,2,1,2,2,1,1,0.3659
113,Low,1,4,380,1,1,1,2,1,1,1,0.3503
113,Low,1,4,381,1,1,1,2,1,1,1,0.3689
113,Low,1,4,382,1,0,0,1,1,0,1,0.0000
113,Low,1,4,383,1,1,1,2,1,1,1,0.3744
113,Low,1,4,384,1,2,1,2,2,1,1,0.3619
113,Low,1,4,385,1,0,0,1,1,0,1,0.0000
113,Low,1,4,386,1,0,0,1,1,0,1,0.0000
113,Low,1,4,387,1,2,1,2,2,1,1,0.3873
113,Low,1,4,388,1,2,1,2,2,1,1,0.2742
113,Low,1,4,389,1,1,1,2,1,1,1,0.2641
113,Low,1,4,390,1,0,0,1,1,0,1,0.0000
113,Low,1,4,391,1,0,0,1,2,0,1,0.0000
113,Low,1,4,392,1,0,0,1,2,0,1,0.0000
113,Low,1,4,393,1,0,0,1,1,0,1,0.0000
113,Low,1,4,394,1,0,0,1,2,0,1,0.0000
113,Low,1,4,395,1,1,1,2,1,1,1,0.2761
113,Low,1,4,396,1,2,1,2,2,1,1,0.2958
113,Low,1,4,397,1,0,0,1,2,0,1,0.0000
113,Low,1,4,398,1,0,0,1,2,0,1,0.0000
113,Low,1,4,399,1,2,1,2,2,1,1,0.2885
113,Low,1,4,400,1,1,1,2,1,1,1,0.3062
113,Low,1,4,401,1,1,1,2,1,1,1,0.2606
113,Low,1,4,402,1,0,0,1,1,0,1,0.0000
113,Low,1,4,403,1,0,0,1,1,0,1,0.0000
113,Low,1,4,404,1,0,0,1,2,0,1,0.0000
113,Low,1,4,405,1,0,0,1,2,0,1,0.0000
113,Low,1,4,406,1,0,0,1,2,0,1,0.0000
113,Low,1,4,407,1,0,0,1,1,0,1,0.0000
113,Low,1,4,408,1,0,0,1,2,0,1,0.0000
113,Low,1,4,409,1,2,1,2,2,1,1,0.4099
113,Low,1,4,410,1,1,1,2,1,1,1,0.3005
113,Low,1,4,411,1,0,0,1,1,0,1,0.0000
113,Low,1,4,412,1,1,1,2,1,1,1,0.2420
113,Low,1,4,413,1,1,1,2,1,1,1,0.3217
113,Low,1,4,414,1,2,1,2,2,1,1,0.2776
113,Low,1,4,415,1,2,1,2,2,1,1,0.2957
113,Low,1,4,416,1,0,0,1,2,1,0,0.2821
113,Low,1,4,417,1,2,1,2,2,1,1,0.3641
113,Low,1,4,418,1,0,0,1,1,0,1,0.0000
113,Low,1,4,419,1,1,1,2,1,1,1,0.3409
113,Low,1,4,420,1,2,1,2,2,1,1,0.2593
113,Low,1,4,421,2,0,0,1,1,0,1,0.0000
113,Low,1,4,422,2,0,0,1,1,0,1,0.0000
113,Low,1,4,423,2,0,0,1,1,0,1,0.0000
113,Low,1,4,424,2,1,1,2,1,1,1,0.3815
113,Low,1,4,425,2,0,0,1,2,0,1,0.0000
113,Low,1,4,426,2,2,1,2,2,1,1,0.3559
113,Low,1,4,427,2,2,1,2,2,1,1,0.3383
113,Low,1,4,428,2,0,0,1,2,0,1,0.0000
113,Low,1,4,429,2,2,1,2,2,1,1,0.4419
113,Low,1,4,430,2,1,1,2,1,1,1,0.3624
113,Low,1,4,431,2,0,0,1,2,0,1,0.0000
113,Low,1,4,432,2,0,0,1,1,0,1,0.0000
113,Low,1,4,433,2,0,0,1,1,0,1,0.0000
113,Low,1,4,434,2,2,1,2,2,1,1,0.3421
113,Low,1,4,435,2,2,1,2,2,1,1,0.3268
113,Low,1,4,436,2,0,0,1,2,0,1,0.0000
113,Low,1,4,437,2,1,1,2,1,1,1,0.3969
113,Low,1,4,438,2,1,1,2,1,1,1,0.2573
113,Low,1,4,439,2,1,1,2,1,1,1,0.3378
113,Low,1,4,440,2,0,0,1,2,0,1,0.0000
113,Low,1,4,441,2,1,1,2,1,1,1,0.3622
113,Low,1,4,442,2,0,0,1,1,0,1,0.0000
113,Low,1,4,443,2,0,0,1,2,0,1,0.0000
113,Low,1,4,444,2,1,1,2,1,1,1,0.4179
113,Low,1,4,445,2,0,0,1,2,0,1,0.0000
113,Low,1,4,446,2,2,1,2,2,1,1,0.3264
113,Low,1,4,447,2,1,1,2,1,1,1,0.3129
113,Low,1,4,448,2,0,0,1,2,0,1,0.0000
113,Low,1,4,449,2,2,1,2,2,1,1,0.2878
113,Low,1,4,450,2,0,0,1,2,0,1,0.0000
113,Low,1,4,451,2,1,1,2,1,1,1,0.3230
113,Low,1,4,452,2,0,0,1,1,0,1,0.0000
113,Low,1,4,453,2,0,0,1,2,0,1,0.0000
113,Low,1,4,454,2,0,0,1,1,0,1,0.0000
113,Low,1,4,455,2,2,1,2,2,1,1,0.5269
113,Low,1,4,456,2,2,1,2,2,1,1,0.2556
113,Low,1,4,457,2,1,1,2,1,1,1,0.2729
113,Low,1,4,458,2,2,1,2,2,1,1,0.2594
113,Low,1,4,459,2,0,0,1,1,0,1,0.0000
113,Low,1,4,460,2,0,0,1,1,0,1,0.0000
113,Low,1,4,461,2,0,0,1,1,0,1,0.0000
113,Low,1,4,462,2,0,0,1,2,0,1,0.0000
113,Low,1,4,463,2,0,0,1,1,0,1,0.0000
113,Low,1,4,464,2,1,1,2,1,1,1,0.3608
113,Low,1,4,465,2,0,0,1,2,0,1,0.0000
113,Low,1,4,466,2,2,1,2,2,1,1,0.2984
113,Low,1,4,467,2,0,0,1,2,0,1,0.0000
113,Low,1,4,468,2,0,0,1,1,0,1,0.0000
113,Low,1,4,469,2,2,1,2,2,1,1,0.3868
113,Low,1,4,470,2,0,0,1,1,0,1,0.0000
113,Low,1,4,471,2,0,0,1,1,0,1,0.0000
113,Low,1,4,472,2,0,0,1,2,0,1,0.0000
113,Low,1,4,473,2,0,0,1,2,0,1,0.0000
113,Low,1,4,474,2,1,1,2,1,1,1,0.4165
113,Low,1,4,475,2,2,1,2,2,1,1,0.3383
113,Low,1,4,476,2,1,1,2,1,1,1,0.2631
113,Low,1,4,477,2,2,1,2,2,1,1,0.2792
113,Low,1,4,478,2,1,1,2,1,1,1,0.3296
113,Low,1,4,479,2,2,1,2,2,1,1,0.3178
113,Low,1,4,480,2,1,1,2,1,1,1,0.3682
114,Low,1,1,1,1,0,0,2,1,0,1,0.0000
114,Low,1,1,2,1,0,0,2,2,0,1,0.0000
114,Low,1,1,3,1,2,1,1,1,1,1,0.4258
114,Low,1,1,4,1,1,1,1,2,1,1,0.3179
114,Low,1,1,5,1,0,0,2,2,0,1,0.0000
114,Low,1,1,6,1,0,0,2,1,0,1,0.0000
114,Low,1,1,7,1,1,1,1,2,1,1,0.3714
114,Low,1,1,8,1,0,0,2,2,0,1,0.0000
114,Low,1,1,9,1,0,0,2,1,0,1,0.0000
114,Low,1,1,10,1,1,1,1,2,1,1,0.3311
114,Low,1,1,11,1,0,0,2,1,0,1,0.0000
114,Low,1,1,12,1,0,0,2,2,0,1,0.0000
114,Low,1,1,13,1,2,1,1,1,1,1,0.3558
114,Low,1,1,14,1,2,1,1,1,1,1,0.4045
114,Low,1,1,15,1,1,1,1,2,1,1,0.3299
114,Low,1,1,16,1,1,1,1,2,1,1,0.3794
114,Low,1,1,17,1,0,0,2,1,0,1,0.0000
114,Low,1,1,18,1,2,1,1,1,1,1,0.3521
114,Low,1,1,19,1,2,1,1,1,1,1,0.3694
114,Low,1,1,20,1,0,0,2,2,0,1,0.0000
114,Low,1,1,21,1,0,0,2,1,0,1,0.0000
114,Low,1,1,22,1,1,1,1,2,1,1,0.3611
114,Low,1,1,23,1,1,1,1,2,1,1,0.2863
114,Low,1,1,24,1,2,1,1,1,1,1,0.3672
114,Low,1,1,25,1,2,1,1,1,1,1,0.4015
114,Low,1,1,26,1,0,0,2,2,0,1,0.0000
114,Low,1,1,27,1,2,1,1,1,1,1,0.2938
114,Low,1,1,28,1,0,0,2,1,0,1,0.0000
114,Low,1,1,29,1,0,0,2,2,0,1,0.0000
114,Low,1,1,30,1,0,0,2,2,0,1,0.0000
114,Low,1,1,31,1,0,0,2,2,0,1,0.0000
114,Low,1,1,32,1,2,1,1,1,1,1,0.3244
114,Low,1,1,33,1,1,1,1,2,1,1,0.3434
114,Low,1,1,34,1,1,1,1,2,1,1,0.2955
114,Low,1,1,35,1,0,0,2,2,0,1,0.0000
114,Low,1,1,36,1,0,0,2,1,0,1,0.0000
114,Low,1,1,37,1,0,0,2,1,0,1,0.0000
114,Low,1,1,38,1,0,0,2,1,0,1,0.0000
114,Low,1,1,39,1,2,1,1,1,1,1,0.3932
114,Low,1,1,40,1,1,1,1,2,1,1,0.3134
114,Low,1,1,41,1,0,0,2,1,0,1,0.0000
114,Low,1,1,42,1,0,0,2,2,0,1,0.0000
114,Low,1,1,43,1,0,0,2,2,0,1,0.0000
114,Low,1,1,44,1,1,1,1,2,1,1,0.2891
114,Low,1,1,45,1,0,0,2,2,0,1,0.0000
114,Low,1,1,46,1,2,1,1,1,1,1,0.3580
114,Low,1,1,47,1,2,1,1,1,1,1,0.3130
114,Low,1,1,48,1,2,1,1,1,1,1,0.2988
114,Low,1,1,49,1,0,0,2,1,0,1,0.0000
114,Low,1,1,50,1,0,0,2,1,0,1,0.0000
114,Low,1,1,51,1,1,1,1,2,1,1,0.3242
114,Low,1,1,52,1,0,0,2,1,0,1,0.0000
114,Low,1,1,53,1,0,0,2,1,0,1,0.0000
114,Low,1,1,54,1,2,1,1,1,1,1,0.3469
114,Low,1,1,55,1,0,0,2,2,0,1,0.0000
114,Low,1,1,56,1,0,0,2,2,0,1,0.0000
114,Low,1,1,57,1,1,1,1,2,1,1,0.3389
114,Low,1,1,58,1,1,1,1,2,1,1,0.3261
114,Low,1,1,59,1,2,1,1,1,1,1,0.4098
114,Low,1,1,60,1,1,1,1,2,1,1,0.3635
114,Low,1,1,61,2,0,0,2,2,0,1,0.0000
114,Low,1,1,62,2,1,1,1,2,1,1,0.3263
114,Low,1,1,63,2,2,1,1,1,1,1,0.3130
114,Low,1,1,64,2,0,0,2,1,0,1,0.0000
114,Low,1,1,65,2,0,0,2,1,0,1,0.0000
114,Low,1,1,66,2,0,0,2,1,0,1,0.0000
114,Low,1,1,67,2,0,0,2,2,0,1,0.0000
114,Low,1,1,68,2,0,0,2,1,0,1,0.0000
114,Low,1,1,69,2,0,0,2,2,0,1,0.0000
114,Low,1,1,70,2,2,1,1,1,1,1,0.3133
114,Low,1,1,71,2,1,1,1,2,1,1,0.3662
114,Low,1,1,72,2,1,1,1,2,1,1,0.2864
114,Low,1,1,73,2,1,1,1,2,1,1,0.3052
114,Low,1,1,74,2,2,1,1,1,1,1,0.3241
114,Low,1,1,75,2,2,1,1,1,1,1,0.2797
114,Low,1,1,76,2,0,0,2,1,1,0,0.3275
114,Low,1,1,77,2,1,1,1,2,1,1,0.3458
114,Low,1,1,78,2,0,0,2,2,0,1,0.0000
114,Low,1,1,79,2,0,0,2,2,0,1,0.0000
114,Low,1,1,80,2,2,1,1,1,1,1,0.3695
114,Low,1,1,81,2,1,1,1,2,1,1,0.4079
114,Low,1,1,82,2,1,1,1,2,1,1,0.2994
114,Low,1,1,83,2,2,1,1,1,1,1,0.3478
114,Low,1,1,84,2,0,0,2,1,0,1,0.0000
114,Low,1,1,85,2,0,0,2,1,0,1,0.0000
114,Low,1,1,86,2,0,0,2,2,0,1,0.0000
114,Low,1,1,87,2,0,0,2,1,0,1,0.0000
114,Low,1,1,88,2,1,1,1,2,1,1,0.3475
114,Low,1,1,89,2,0,0,2,2,0,1,0.0000
114,Low,1,1,90,2,0,0,2,1,0,1,0.0000
114,Low,1,1,91,2,2,1,1,1,1,1,0.3056
114,Low,1,1,92,2,1,1,1,2,1,1,0.2930
114,Low,1,1,93,2,2,1,1,1,1,1,0.3089
114,Low,1,1,94,2,1,1,1,2,1,1,0.3282
114,Low,1,1,95,2,0,0,2,2,0,1,0.0000
114,Low,1,1,96,2,0,0,2,2,0,1,0.0000
114,Low,1,1,97,2,0,0,2,2,0,1,0.0000
114,Low,1,1,98,2,2,1,1,1,1,1,0.4025
114,Low,1,1,99,2,2,1,1,1,1,1,0.2926
114,Low,1,1,100,2,0,0,2,1,0,1,0.0000
114,Low,1,1,101,2,0,0,2,2,0,1,0.0000
114,Low,1,1,102,2,0,0,2,1,0,1,0.0000
114,Low,1,1,103,2,0,0,2,2,0,1,0.0000
114,Low,1,1,104,2,2,1,1,1,1,1,0.3403
114,Low,1,1,105,2,2,1,1,1,1,1,0.3256
114,Low,1,1,106,2,0,0,2,2,0,1,0.0000
114,Low,1,1,107,2,0,0,2,2,0,1,0.0000
114,Low,1,1,108,2,1,1,1,2,1,1,0.3828
114,Low,1,1,109,2,1,1,1,2,1,1,0.3065
114,Low,1,1,110,2,0,0,2,1,0,1,0.0000
114,Low,1,1,111,2,2,1,1,1,1,1,0.2791
114,Low,1,1,112,2,1,1,1,2,1,1,0.3613
114,Low,1,1,113,2,1,1,1,2,1,1,0.3475
114,Low,1,1,114,2,2,1,1,1,1,1,0.3997
114,Low,1,1,115,2,2,1,1,1,1,1,0.3214
114,Low,1,1,116,2,0,0,2,1,0,1,0.0000
114,Low,1,1,117,2,0,0,2,1,0,1,0.0000
114,Low,1,1,118,2,1,1,1,2,1,1,0.3431
114,Low,1,1,119,2,0,0,2,2,0,1,0.0000
114,Low,1,1,120,2,0,0,2,1,0,1,0.0000
114,Low,1,2,121,1,2,1,1,1,0,0,0.0000
114,Low,1,2,122,1,2,1,1,1,1,1,0.2848
114,Low,1,2,123,1,2,1,1,1,1,1,0.3023
114,Low,1,2,124,1,0,0,2,2,0,1,0.0000
114,Low,1,2,125,1,1,1,1,2,1,1,0.3413
114,Low,1,2,126,1,2,1,1,1,1,1,0.3254
114,Low,1,2,127,1,0,0,2,2,0,1,0.0000
114,Low,1,2,128,1,1,1,1,2,1,1,0.3322
114,Low,1,2,129,1,0,0,2,1,0,1,0.0000
114,Low,1,2,130,1,0,0,2,2,0,1,0.0000
114,Low,1,2,131,1,2,1,1,1,1,1,0.2899
114,Low,1,2,132,1,0,0,2,1,0,1,0.0000
114,Low,1,2,133,1,1,1,1,2,1,1,0.3298
114,Low,1,2,134,1,0,0,2,1,0,1,0.0000
114,Low,1,2,135,1,0,0,2,2,0,1,0.0000
114,Low,1,2,136,1,0,0,2,1,0,1,0.0000
114,Low,1,2,137,1,0,0,2,1,0,1,0.0000
114,Low,1,2,138,1,1,1,1,2,1,1,0.3240
114,Low,1,2,139,1,1,1,1,2,1,1,0.3437
114,Low,1,2,140,1,0,0,2,2,0,1,0.0000
114,Low,1,2,141,1,0,0,2,1,0,1,0.0000
114,Low,1,2,142,1,0,0,2,1,0,1,0.0000
114,Low,1,2,143,1,0,0,2,2,0,1,0.0000
114,Low,1,2,144,1,1,1,1,2,1,1,0.3408
114,Low,1,2,145,1,1,1,1,2,1,1,0.3288
114,Low,1,2,146,1,2,1,1,1,1,1,0.3148
114,Low,1,2,147,1,2,1,1,1,1,1,0.3004
114,Low,1,2,148,1,2,1,1,1,1,1,0.3503
114,Low,1,2,149,1,0,0,2,2,0,1,0.0000
114,Low,1,2,150,1,1,1,1,2,1,1,0.3253
114,Low,1,2,151,1,1,1,1,2,1,1,0.3408
114,Low,1,2,152,1,0,0,2,2,0,1,0.0000
114,Low,1,2,153,1,2,1,1,1,1,1,0.3139
114,Low,1,2,154,1,2,1,1,1,1,1,0.3035
114,Low,1,2,155,1,0,0,2,2,0,1,0.0000
114,Low,1,2,156,1,0,0,2,1,0,1,0.0000
114,Low,1,2,157,1,0,0,2,2,0,1,0.0000
114,Low,1,2,158,1,0,0,2,1,0,1,0.0000
114,Low,1,2,159,1,0,0,2,1,0,1,0.0000
114,Low,1,2,160,1,1,1,1,2,1,1,0.3491
114,Low,1,2,161,1,2,1,1,1,1,1,0.3028
114,Low,1,2,162,1,2,1,1,1,1,1,0.2907
114,Low,1,2,163,1,0,0,2,2,0,1,0.0000
114,Low,1,2,164,1,1,1,1,2,1,1,0.3288
114,Low,1,2,165,1,0,0,2,1,0,1,0.0000
114,Low,1,2,166,1,0,0,2,2,0,1,0.0000
114,Low,1,2,167,1,1,1,1,2,1,1,0.3208
114,Low,1,2,168,1,2,1,1,1,1,1,0.3042
114,Low,1,2,169,1,0,0,2,2,0,1,0.0000
114,Low,1,2,170,1,0,0,2,1,0,1,0.0000
114,Low,1,2,171,1,1,1,1,2,1,1,0.3293
114,Low,1,2,172,1,1,1,1,2,1,1,0.3152
114,Low,1,2,173,1,0,0,2,1,0,1,0.0000
114,Low,1,2,174,1,0,0,2,1,0,1,0.0000
114,Low,1,2,175,1,0,0,2,1,0,1,0.0000
114,Low,1,2,176,1,1,1,1,2,1,1,0.3880
114,Low,1,2,177,1,0,0,2,2,0,1,0.0000
114,Low,1,2,178,1,0,0,2,2,0,1,0.0000
114,Low,1,2,179,1,2,1,1,1,1,1,0.3846
114,Low,1,2,180,1,2,1,1,1,1,1,0.2702
114,Low,1,2,181,2,0,0,2,1,0,1,0.0000
114,Low,1,2,182,2,0,0,2,1,0,1,0.0000
114,Low,1,2,183,2,0,0,2,2,0,1,0.0000
114,Low,1,2,184,2,2,1,1,1,1,1,0.3260
114,Low,1,2,185,2,0,0,2,2,0,1,0.0000
114,Low,1,2,186,2,1,1,1,2,1,1,0.3334
114,Low,1,2,187,2,2,1,1,1,1,1,0.3202
114,Low,1,2,188,2,2,1,1,1,1,1,0.3038
114,Low,1,2,189,2,0,0,2,2,0,1,0.0000
114,Low,1,2,190,2,0,0,2,1,0,1,0.0000
114,Low,1,2,191,2,0,0,2,1,0,1,0.0000
114,Low,1,2,192,2,0,0,2,1,0,1,0.0000
114,Low,1,2,193,2,0,0,2,2,0,1,0.0000
114,Low,1,2,194,2,1,1,1,2,1,1,0.3204
114,Low,1,2,195,2,2,1,1,1,1,1,0.3082
114,Low,1,2,196,2,0,0,2,2,0,1,0.0000
114,Low,1,2,197,2,1,1,1,2,1,1,0.3452
114,Low,1,2,198,2,1,1,1,2,1,1,0.2986
114,Low,1,2,199,2,2,1,1,1,1,1,0.3160
114,Low,1,2,200,2,1,1,1,2,1,1,0.3030
114,Low,1,2,201,2,1,1,1,2,1,1,0.3709
114,Low,1,2,202,2,0,0,2,1,0,1,0.0000
114,Low,1,2,203,2,1,1,1,2,1,1,0.3464
114,Low,1,2,204,2,0,0,2,1,0,1,0.0000
114,Low,1,2,205,2,0,0,2,2,0,1,0.0000
114,Low,1,2,206,2,0,0,2,1,0,1,0.0000
114,Low,1,2,207,2,0,0,2,2,0,1,0.0000
114,Low,1,2,208,2,0,0,2,2,0,1,0.0000
114,Low,1,2,209,2,2,1,1,1,1,1,0.2963
114,Low,1,2,210,2,0,0,2,2,0,1,0.0000
114,Low,1,2,211,2,2,1,1,1,1,1,0.3357
114,Low,1,2,212,2,0,0,2,2,0,1,0.0000
114,Low,1,2,213,2,2,1,1,1,1,1,0.2768
114,Low,1,2,214,2,1,1,1,2,1,1,0.3262
114,Low,1,2,215,2,0,0,2,1,0,1,0.0000
114,Low,1,2,216,2,1,1,1,2,1,1,0.3310
114,Low,1,2,217,2,0,0,2,1,0,1,0.0000
114,Low,1,2,218,2,2,1,1,1,1,1,0.3697
114,Low,1,2,219,2,1,1,1,2,1,1,0.3238
114,Low,1,2,220,2,2,1,1,1,1,1,0.3083
114,Low,1,2,221,2,0,0,2,1,0,1,0.0000
114,Low,1,2,222,2,0,0,2,2,0,1,0.0000
114,Low,1,2,223,2,2,1,1,1,1,1,0.3189
114,Low,1,2,224,2,0,0,2,2,0,1,0.0000
114,Low,1,2,225,2,0,0,2,2,0,1,0.0000
114,Low,1,2,226,2,1,1,1,2,1,1,0.3122
114,Low,1,2,227,2,0,0,2,2,0,1,0.0000
114,Low,1,2,228,2,2,1,1,1,1,1,0.3167
114,Low,1,2,229,2,2,1,1,1,1,1,0.3665
114,Low,1,2,230,2,1,1,1,2,1,1,0.3533
114,Low,1,2,231,2,0,0,2,2,0,1,0.0000
114,Low,1,2,232,2,1,1,1,2,1,1,0.3587
114,Low,1,2,233,2,0,0,2,1,0,1,0.0000
114,Low,1,2,234,2,0,0,2,1,0,1,0.0000
114,Low,1,2,235,2,1,1,1,2,1,1,0.3176
114,Low,1,2,236,2,2,1,1,1,1,1,0.3054
114,Low,1,2,237,2,2,1,1,1,1,1,0.3206
114,Low,1,2,238,2,1,1,1,2,1,1,0.3400
114,Low,1,2,239,2,0,0,2,1,0,1,0.0000
114,Low,1,2,240,2,0,0,2,1,0,1,0.0000
114,Low,1,3,241,1,0,0,2,2,0,1,0.0000
114,Low,1,3,242,1,0,0,2,1,0,1,0.0000
114,Low,1,3,243,1,1,1,1,2,1,1,0.3719
114,Low,1,3,244,1,1,1,1,2,1,1,0.3240
114,Low,1,3,245,1,2,1,1,1,1,1,0.3101
114,Low,1,3,246,1,0,0,2,1,0,1,0.0000
114,Low,1,3,247,1,0,0,2,2,0,1,0.0000
114,Low,1,3,248,1,2,1,1,1,1,1,0.3044
114,Low,1,3,249,1,2,1,1,1,1,1,0.2914
114,Low,1,3,250,1,0,0,2,2,0,1,0.0000
114,Low,1,3,251,1,0,0,2,1,0,1,0.0000
114,Low,1,3,252,1,1,1,1,2,1,1,0.3146
114,Low,1,3,253,1,1,1,1,2,1,1,0.2998
114,Low,1,3,254,1,1,1,1,2,1,1,0.2867
114,Low,1,3,255,1,0,0,2,2,0,1,0.0000
114,Low,1,3,256,1,0,0,2,2,0,1,0.0000
114,Low,1,3,257,1,0,0,2,1,0,1,0.0000
114,Low,1,3,258,1,2,1,1,1,1,1,0.3300
114,Low,1,3,259,1,2,1,1,1,1,1,0.3165
114,Low,1,3,260,1,0,0,2,1,0,1,0.0000
114,Low,1,3,261,1,0,0,2,1,0,1,0.0000
114,Low,1,3,262,1,0,0,2,2,0,1,0.0000
114,Low,1,3,263,1,0,0,2,2,0,1,0.0000
114,Low,1,3,264,1,2,1,1,1,1,1,0.3131
114,Low,1,3,265,1,0,0,2,2,0,1,0.0000
114,Low,1,3,266,1,0,0,2,1,0,1,0.0000
114,Low,1,3,267,1,2,1,1,1,1,1,0.3363
114,Low,1,3,268,1,2,1,1,1,1,1,0.2912
114,Low,1,3,269,1,0,0,2,1,0,1,0.0000
114,Low,1,3,270,1,2,1,1,1,1,1,0.3269
114,Low,1,3,271,1,0,0,2,2,0,1,0.0000
114,Low,1,3,272,1,1,1,1,2,1,1,0.3312
114,Low,1,3,273,1,1,1,1,2,1,1,0.2883
114,Low,1,3,274,1,1,1,1,2,1,1,0.3060
114,Low,1,3,275,1,0,0,2,1,0,1,0.0000
114,Low,1,3,276,1,0,0,2,1,0,1,0.0000
114,Low,1,3,277,1,0,0,2,2,0,1,0.0000
114,Low,1,3,278,1,1,1,1,2,1,1,0.2853
114,Low,1,3,279,1,1,1,1,2,1,1,0.3020
114,Low,1,3,280,1,2,1,1,1,1,1,0.2894
114,Low,1,3,281,1,0,0,2,2,0,1,0.0000
114,Low,1,3,282,1,2,1,1,1,1,1,0.3255
114,Low,1,3,283,1,1,1,1,2,1,1,0.3132
114,Low,1,3,284,1,0,0,2,1,0,1,0.0000
114,Low,1,3,285,1,0,0,2,2,0,1,0.0000
114,Low,1,3,286,1,0,0,2,1,0,1,0.0000
114,Low,1,3,287,1,2,1,1,1,1,1,0.3855
114,Low,1,3,288,1,2,1,1,1,1,1,0.3422
114,Low,1,3,289,1,2,1,1,1,1,1,0.3284
